Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count,name,nmatches_1s,total_runs_1s,ballsFaced_1s,total_fours_1s,total_sixes_1s,mediansr_1s,nmatches_3s,total_runs_3s,ballsFaced_3s,total_fours_3s,total_sixes_3s,run_rate_3s
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2010,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2011,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2012,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2013,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2014,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2015,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2016,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2017,0,0,Abhishek Sharma,0,0,0,0,0,0.0,0,0,0,0,0,
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2018,0,0,Abhishek Sharma,3,63,33,3,5,150.0,3,63,33,3,5,11.454545454545457
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2019,0,0,Abhishek Sharma,3,9,9,1,0,66.66,6,72,42,4,5,10.285714285714286
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2020,0,0,Abhishek Sharma,7,71,56,6,3,129.16,13,143,98,10,8,8.755102040816327
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2021,0,0,Abhishek Sharma,7,98,75,7,4,130.0,17,178,140,14,7,7.628571428571429
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2022,1,1,Abhishek Sharma,14,426,320,47,13,127.625,28,595,451,60,20,7.9157427937915745
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2023,0,1,Abhishek Sharma,11,226,157,28,6,100.0,32,750,552,82,23,8.152173913043478
Abhishek Sharma,SRH,AR,-,14.0,Sunrisers Hyderabad,2024,3,4,Abhishek Sharma,12,401,195,30,35,167.54,37,1053,672,105,54,9.401785714285714
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2008,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2009,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2010,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2011,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2012,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2013,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2014,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2015,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2016,0,0,TM Head,3,54,40,3,2,154.16,3,54,40,3,2,8.1
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2017,0,0,TM Head,7,151,108,9,6,100.0,10,205,148,12,8,8.31081081081081
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2018,0,0,TM Head,0,0,0,0,0,0.0,10,205,148,12,8,8.31081081081081
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2019,0,0,TM Head,0,0,0,0,0,0.0,7,151,108,9,6,8.38888888888889
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2020,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2021,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2022,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2023,0,0,TM Head,0,0,0,0,0,0.0,0,0,0,0,0,
Travis Head,SRH,BAT,-,14.0,Sunrisers Hyderabad,2024,3,3,TM Head,11,533,264,61,31,160.0,11,533,264,61,31,12.113636363636363
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2008,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2009,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2010,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2011,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2012,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2013,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2014,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2015,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2016,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2017,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2018,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2019,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2020,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2021,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2022,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2023,0,0,K Nitish Kumar Reddy,0,0,0,0,0,0.0,0,0,0,0,0,
Nitish Kumar Reddy,SRH,AR,-,6.0,Sunrisers Hyderabad,2024,1,1,K Nitish Kumar Reddy,7,239,157,12,17,137.03,7,239,157,12,17,9.13375796178344
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2008,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2009,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2010,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2011,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2012,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2013,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2014,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2015,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2016,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2017,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2018,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2019,0,0,RD Gaikwad,0,0,0,0,0,0.0,0,0,0,0,0,
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2020,3,3,RD Gaikwad,6,204,169,16,6,88.265,6,204,169,16,6,7.242603550295858
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2021,4,7,RD Gaikwad,16,635,466,64,23,125.255,22,839,635,80,29,7.9275590551181105
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2022,1,8,RD Gaikwad,14,368,291,33,14,109.635,36,1207,926,113,43,7.8207343412527
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2023,2,7,RD Gaikwad,15,590,400,46,30,136.36,45,1593,1157,143,67,8.261019878997407
Ruturaj Gaikwad,CSK,BAT,-,18.0,Chennai Super Kings,2024,1,4,RD Gaikwad,12,541,371,57,16,128.465,41,1499,1062,136,60,8.468926553672317
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2008,0,0,RA Jadeja,9,135,103,11,6,115.0,9,135,103,11,6,7.864077669902913
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2009,0,0,RA Jadeja,13,295,266,21,6,110.0,22,430,369,32,12,6.991869918699187
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2010,0,0,RA Jadeja,0,0,0,0,0,0.0,22,430,369,32,12,6.991869918699187
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2011,0,0,RA Jadeja,12,283,228,20,14,141.66,25,578,494,41,20,7.020242914979757
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2012,1,1,RA Jadeja,14,191,151,13,9,136.535,26,474,379,33,23,7.503957783641161
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2013,2,3,RA Jadeja,14,201,135,17,6,133.08499999999998,40,675,514,50,29,7.879377431906615
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2014,3,6,RA Jadeja,10,146,110,9,5,149.285,38,538,396,39,20,8.151515151515152
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2015,1,6,RA Jadeja,12,132,126,7,3,94.44,36,479,371,33,14,7.7466307277628035
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2016,0,4,RA Jadeja,15,191,177,14,4,100.0,37,469,413,30,12,6.813559322033898
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2017,0,1,RA Jadeja,10,158,113,13,4,138.09,37,481,416,34,11,6.9375
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2018,1,1,RA Jadeja,10,89,74,3,4,123.075,35,438,364,30,12,7.21978021978022
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2019,0,1,RA Jadeja,9,106,88,7,4,100.0,29,353,275,23,12,7.701818181818182
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2020,1,2,RA Jadeja,11,232,135,22,11,142.85,30,427,297,32,19,8.626262626262626
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2021,2,3,RA Jadeja,12,227,156,19,9,116.66,32,565,379,48,24,8.944591029023746
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2022,0,3,RA Jadeja,10,116,98,6,5,96.425,33,575,389,47,25,8.868894601542417
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2023,3,5,RA Jadeja,12,190,133,11,9,134.375,34,533,387,36,23,8.263565891472869
Ravindra Jadeja,CSK,AR,-,18.0,Chennai Super Kings,2024,2,5,RA Jadeja,9,220,159,19,5,142.5,31,526,390,36,19,8.092307692307692
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2008,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2009,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2010,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2011,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2012,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2013,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2014,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2015,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2016,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2017,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2018,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2019,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2020,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2021,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2022,0,0,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2023,1,1,,0,0,0,0,0,,0,0,0,0,0,
Matheesha Pathirana,CSK,BOWL,-,13.0,Chennai Super Kings,2024,1,2,,0,0,0,0,0,,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2008,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2009,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2010,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2011,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2012,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2013,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2014,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2015,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2016,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2017,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2018,0,0,S Dube,0,0,0,0,0,0.0,0,0,0,0,0,
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2019,0,0,S Dube,4,40,33,1,3,110.71,4,40,33,1,3,7.272727272727272
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2020,0,0,S Dube,9,129,105,5,9,100.0,13,169,138,6,12,7.3478260869565215
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2021,0,0,S Dube,9,230,193,18,10,112.9,22,399,331,24,22,7.232628398791541
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2022,1,1,S Dube,11,289,185,22,16,111.76,29,648,483,45,35,8.049689440993788
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2023,0,1,S Dube,14,418,264,12,35,154.975,34,937,642,52,61,8.757009345794392
Shivam Dube,CSK,AR,-,12.0,Chennai Super Kings,2024,1,2,S Dube,12,371,218,26,27,158.54000000000002,37,1078,667,60,78,9.697151424287856
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2008,2,2,MS Dhoni,14,414,310,38,15,131.19,14,414,310,38,15,8.012903225806452
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2009,1,3,MS Dhoni,13,332,261,22,9,104.54,27,746,571,60,24,7.838879159369527
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2010,2,5,MS Dhoni,11,287,210,26,8,110.52,38,1033,781,86,32,7.935979513444302
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2011,1,4,MS Dhoni,13,392,247,25,23,150.0,37,1011,718,73,40,8.448467966573816
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2012,1,4,MS Dhoni,17,358,278,26,9,121.42,41,1037,735,77,40,8.465306122448979
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2013,3,5,MS Dhoni,16,461,283,32,25,141.735,46,1211,808,83,57,8.992574257425742
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2014,1,5,MS Dhoni,15,371,250,22,20,139.02,48,1190,811,80,54,8.803945745992602
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2015,0,4,MS Dhoni,17,372,305,27,17,112.5,48,1204,838,81,62,8.620525059665871
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2016,1,2,MS Dhoni,12,284,210,18,14,130.0,44,1027,765,67,51,8.054901960784314
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2017,1,2,MS Dhoni,15,290,250,15,16,100.0,44,946,765,60,47,7.419607843137255
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2018,1,3,MS Dhoni,15,455,302,24,30,143.47,42,1029,762,57,60,8.10236220472441
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2019,3,5,MS Dhoni,12,416,309,22,23,125.325,42,1161,861,61,69,8.090592334494774
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2020,0,4,MS Dhoni,12,200,172,16,7,100.0,39,1071,783,62,60,8.206896551724139
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2021,0,3,MS Dhoni,11,114,107,12,3,80.0,35,730,588,50,33,7.448979591836735
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2022,0,0,MS Dhoni,13,232,188,21,10,111.685,36,546,467,49,20,7.014989293361884
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2023,0,0,MS Dhoni,12,104,57,3,10,112.5,36,450,352,36,23,7.670454545454546
MS Dhoni,CSK,BAT,-,4.0,Chennai Super Kings,2024,0,0,MS Dhoni,10,136,60,11,12,233.805,35,472,305,35,32,9.285245901639344
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2008,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2009,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2010,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2011,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2012,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2013,0,0,AR Patel,0,0,0,0,0,0.0,0,0,0,0,0,
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2014,1,1,AR Patel,8,62,60,6,1,100.0,8,62,60,6,1,6.2
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2015,1,2,AR Patel,12,206,174,13,8,120.17,20,268,234,19,9,6.871794871794871
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2016,1,3,AR Patel,10,111,77,4,8,128.47,30,379,311,23,17,7.311897106109325
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2017,1,3,AR Patel,13,227,162,11,11,146.15,35,544,413,28,27,7.903147699757869
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2018,0,2,AR Patel,8,80,69,3,4,112.495,31,418,308,18,23,8.142857142857142
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2019,0,1,AR Patel,12,110,88,10,3,106.52,33,417,319,24,18,7.843260188087775
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2020,1,1,AR Patel,9,117,85,6,8,127.27,29,307,242,19,15,7.6115702479338845
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2021,2,3,AR Patel,6,40,46,2,1,95.45,27,267,219,18,12,7.315068493150685
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2022,0,3,AR Patel,10,182,120,12,10,149.995,25,339,251,20,19,8.103585657370518
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2023,1,3,AR Patel,13,283,203,21,15,150.0,29,505,369,35,26,8.211382113821138
Axar Patel,DC,AR,-,16.5,Delhi Capitals,2024,0,1,AR Patel,10,164,130,12,7,114.83,33,629,453,45,32,8.331125827814569
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2008,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2009,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2010,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2011,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2012,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2013,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2014,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2015,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2016,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,0,0,0,0,0,
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2017,0,0,Kuldeep Yadav,2,20,22,2,0,81.9,2,20,22,2,0,5.454545454545454
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2018,1,1,Kuldeep Yadav,3,12,24,1,0,33.33,5,32,46,3,0,4.173913043478261
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2019,0,1,Kuldeep Yadav,4,12,8,1,0,100.0,9,44,54,4,0,4.888888888888889
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2020,0,1,Kuldeep Yadav,2,13,21,1,0,56.575,9,37,53,3,0,4.188679245283019
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2021,0,0,Kuldeep Yadav,0,0,0,0,0,0.0,6,25,29,2,0,5.172413793103448
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2022,4,4,Kuldeep Yadav,7,48,52,3,2,100.0,9,61,73,4,2,5.013698630136986
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2023,0,4,Kuldeep Yadav,10,31,48,2,0,50.835,17,79,100,5,2,4.74
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2024,2,6,Kuldeep Yadav,4,41,31,6,1,92.305,21,120,131,11,3,5.496183206106871
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2008,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2009,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2010,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2011,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2012,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2013,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2014,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2015,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2016,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2017,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2018,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2019,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2020,0,0,T Stubbs,0,0,0,0,0,0.0,0,0,0,0,0,
