Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2017,0,0
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2018,1,1
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2019,0,1
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2020,0,1
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2021,0,0
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2022,4,4
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2023,0,4
Kuldeep Yadav,DC,BOWL,-,13.25,Delhi Capitals,2024,2,6
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2008,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2009,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2010,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2011,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2012,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2013,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2014,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2015,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2016,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2017,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2018,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2019,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2020,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2021,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2022,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2023,0,0
Tristan Stubbs,DC,BAT,-,10.0,Delhi Capitals,2024,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2008,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2009,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2010,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2011,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2012,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2013,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2014,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2015,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2016,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2017,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2018,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2019,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2020,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2021,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2022,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2023,0,0
Abishek Porel,DC,BAT,-,4.0,Delhi Capitals,2024,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2008,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2009,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2010,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2011,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2012,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2013,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2014,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2015,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2016,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2017,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2018,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2019,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2020,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2021,0,0
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2022,1,1
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2023,2,3
Rinku Singh,KKR,BAT,-,13.0,Kolkata Knight Riders,2024,0,3
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2008,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2009,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2010,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2011,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2012,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2013,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2014,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2015,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2016,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2017,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2018,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2019,0,0
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2020,1,1
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2021,1,2
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2022,0,2
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2023,2,3
Varun Chakravarthy,KKR,AR,-,12.0,Kolkata Knight Riders,2024,2,4
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2008,0,0
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2009,0,0
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2010,0,0
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2011,0,0
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2012,3,3
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2013,1,4
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2014,0,4
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2015,0,1
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2016,0,0
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2017,2,2
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2018,3,5
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2019,0,5
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2020,0,3
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2021,3,3
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2022,0,3
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2023,0,3
Sunil Narine,KKR,BOWL,-,12.0,Kolkata Knight Riders,2024,3,3
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2008,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2009,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2010,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2011,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2012,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2013,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2014,0,0
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2015,3,3
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2016,3,6
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2017,0,6
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2018,1,4
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2019,4,5
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2020,0,5
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2021,0,4
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2022,1,1
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2023,1,2
Andre Russell,KKR,AR,-,12.0,Kolkata Knight Riders,2024,2,4
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2008,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2009,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2010,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2011,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2012,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2013,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2014,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2015,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2016,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2017,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2018,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2019,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2020,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2021,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2022,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2023,0,0
Harshit Rana,KKR,BOWL,-,4.0,Kolkata Knight Riders,2024,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2008,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2009,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2010,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2011,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2012,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2013,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2014,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2015,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2016,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2017,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2018,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2019,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2020,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2021,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2022,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2023,0,0
Ramandeep Singh,KKR,AR,-,4.0,Kolkata Knight Riders,2024,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2008,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2009,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2010,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2011,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2012,0,0
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2013,1,1
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2014,0,1
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2015,0,1
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2016,1,1
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2017,1,2
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2018,2,4
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2019,0,3
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2020,2,4
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2021,1,3
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2022,1,4
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2023,0,2
Sanju Samson,RR,BAT,-,18.0,Rajasthan Royals,2024,2,3
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2008,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2009,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2010,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2011,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2012,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2013,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2014,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2015,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2016,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2017,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2018,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2019,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2020,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2021,0,0
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2022,1,1
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2023,4,5
Yashasvi Jaiswal,RR,AR,-,18.0,Rajasthan Royals,2024,0,5
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2008,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2009,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2010,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2011,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2012,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2013,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2014,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2015,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2016,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2017,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2018,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2019,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2020,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2021,0,0
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2022,1,1
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2023,0,1
Riyan Parag,RR,AR,-,14.0,Rajasthan Royals,2024,1,2
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2008,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2009,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2010,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2011,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2012,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2013,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2014,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2015,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2016,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2017,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2018,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2019,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2020,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2021,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2022,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2023,0,0
Dhruv Jurel,RR,BAT,-,14.0,Rajasthan Royals,2024,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2008,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2009,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2010,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2011,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2012,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2013,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2014,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2015,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2016,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2017,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2018,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2019,1,1
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2020,0,1
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2021,0,1
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2022,0,0
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2023,1,1
Shimron Hetmyer,RR,BAT,-,11.0,Rajasthan Royals,2024,1,2
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2008,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2009,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2010,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2011,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2012,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2013,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2014,3,3
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2015,0,3
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2016,0,3
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2017,2,2
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2018,0,2
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2019,0,2
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2020,1,1
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2021,0,1
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2022,0,1
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2023,0,0
Sandeep Sharma,RR,BOWL,-,4.0,Rajasthan Royals,2024,1,1
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2008,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2009,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2010,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2011,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2012,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2013,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2014,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2015,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2016,0,0
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2017,2,2
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2018,4,6
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2019,1,7
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2020,1,6
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2021,0,2
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2022,1,2
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2023,2,3
Rashid Khan,GT,BOWL,-,18.0,Gujarat Titans,2024,1,4
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2008,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2009,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2010,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2011,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2012,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2013,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2014,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2015,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2016,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2017,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2018,0,0
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2019,1,1
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2020,1,2
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2021,1,3
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2022,2,4
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2023,4,7
Shubman Gill,GT,BAT,-,16.5,Gujarat Titans,2024,0,6
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2008,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2009,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2010,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2011,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2012,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2013,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2014,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2015,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2016,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2017,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2018,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2019,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2020,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2021,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2022,0,0
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2023,1,1
Sai Sudharsan,GT,AR,-,8.5,Gujarat Titans,2024,1,2
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2008,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2009,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2010,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2011,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2012,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2013,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2014,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2015,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2016,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2017,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2018,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2019,0,0
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2020,1,1
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2021,0,1
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2022,1,2
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2023,0,1
Rahul Tewatia,GT,AR,-,4.0,Gujarat Titans,2024,0,1
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2008,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2009,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2010,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2011,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2012,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2013,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2014,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2015,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2016,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2017,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2018,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2019,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2020,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2021,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2022,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2023,0,0
M Shahrukh Khan,GT,AR,-,4.0,Gujarat Titans,2024,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2008,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2009,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2010,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2011,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2012,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2013,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2014,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2015,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2016,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2017,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2018,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2019,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2020,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2021,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2022,0,0
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2023,2,2
Nicholas Pooran,LSG,BAT,-,21.0,Lucknow Super Giants,2024,1,3
Ravi Bishnoi,LSG,BOWL,-,11.0,Lucknow Super Giants,2008,0,0
Ravi Bishnoi,LSG,BOWL,-,11.0,Lucknow Super Giants,2009,0,0
